scenario,step,time_s,uav_id,x,y,actual_obstacle_x,actual_obstacle_y,perceived_obstacle_x,perceived_obstacle_y,actual_target_x,actual_target_y,perceived_target_x,perceived_target_y,error_type,action_taken,num_perceived_detections,num_phantom_detections,dist_to_target,nearest_entity_type,nearest_entity_distance,collision_risk_flag,unnecessary_avoidance_flag,missed_response_flag,reached_goal,mission_completed_flag
false_negative,35,7.0,2,26.915,12.515,50.0,50.0,,,86.0,90.0,86.0,90.0,none,avoidance,2,0,97.442,uav_0,11.778,False,False,False,False,False
false_negative,35,7.0,3,23.434,26.283,50.0,50.0,,,90.0,86.0,90.0,86.0,none,avoidance,2,0,89.427,uav_1,12.092,False,False,False,False,False
false_negative,36,7.2,0,15.394,11.991,50.0,50.0,,,94.0,90.0,94.0,90.0,none,avoidance,1,0,110.744,uav_2,11.89,False,False,False,False,False
false_negative,36,7.2,1,11.591,27.148,50.0,50.0,,,90.0,94.0,90.0,94.0,none,avoidance,1,0,103.04,uav_3,12.077,False,False,False,False,False
false_negative,36,7.2,2,27.263,12.712,50.0,50.0,,,86.0,90.0,86.0,90.0,none,avoidance,2,0,97.075,uav_0,11.89,False,False,False,False,False
false_negative,36,7.2,3,23.656,26.616,50.0,50.0,,,90.0,86.0,90.0,86.0,none,avoidance,2,0,89.039,uav_1,12.077,False,False,False,False,False
false_negative,37,7.4,0,15.617,12.323,50.0,50.0,,,94.0,90.0,94.0,90.0,none,avoidance,1,0,110.352,uav_2,12.008,False,False,False,False,False
false_negative,37,7.4,1,11.895,27.407,50.0,50.0,,,90.0,94.0,90.0,94.0,false_negative,move,0,0,102.64,uav_3,11.993,False,False,False,False,False
false_negative,37,7.4,2,27.611,12.909,50.0,50.0,,,86.0,90.0,86.0,90.0,none,avoidance,2,0,96.707,uav_0,12.008,False,False,False,False,False
false_negative,37,7.4,3,23.879,26.948,50.0,50.0,,,90.0,86.0,90.0,86.0,none,avoidance,2,0,88.652,uav_1,11.993,False,False,False,False,False
false_negative,38,7.6,0,15.901,12.604,50.0,50.0,,,94.0,90.0,94.0,90.0,false_negative,move,0,0,109.952,uav_2,12.068,False,False,False,False,False
false_negative,38,7.6,1,12.133,27.729,50.0,50.0,,,90.0,94.0,90.0,94.0,none,avoidance,1,0,102.25,uav_3,11.893,False,False,False,False,False
