scenario,time_step,radar_id,track_id,est_x,est_y,est_vx,est_vy,confidence,age,missed_count,status
latency,178,3,r3_t1,60.8471,45.1117,2.5517,1.7674,0.437,179,0,confirmed
latency,178,3,r3_t3,65.9377,51.522,1.9251,2.3331,0.761,179,0,confirmed
latency,179,0,r0_t2,66.2595,51.7718,2.7943,2.9238,0.675,180,0,confirmed
latency,179,0,r0_t3,70.0155,56.1951,1.5599,2.6192,0.437,180,0,confirmed
latency,179,0,r0_t4,49.4318,49.7231,-1.237,-2.386,0.712,70,0,confirmed
latency,179,1,r1_t4,50.0514,49.9928,1.2036,0.4799,0.508,86,0,confirmed
latency,179,2,r2_t1,61.029,45.5673,2.2718,2.0012,0.675,180,0,confirmed
latency,179,2,r2_t3,70.4353,56.1851,2.3946,1.9657,0.761,180,0,confirmed
latency,179,2,r2_t4,50.0334,50.0868,-0.0375,-0.3061,0.543,87,0,confirmed
latency,179,3,r3_t1,61.3363,45.3378,3.314,1.8258,0.437,180,0,confirmed
latency,179,3,r3_t3,66.2208,51.8005,2.1422,2.327,0.761,180,0,confirmed
latency,180,0,r0_t2,66.8432,52.1827,3.8291,3.1742,0.674,181,0,confirmed
latency,180,0,r0_t3,70.4847,56.684,2.735,3.3467,0.436,181,0,confirmed
latency,180,0,r0_t4,49.7382,49.5271,0.6582,-2.0097,0.703,71,0,confirmed
latency,180,1,r1_t4,50.7944,50.2165,3.6974,1.1722,0.502,87,0,confirmed
latency,180,2,r2_t1,61.4243,45.8731,2.7832,2.2746,0.674,181,0,confirmed
latency,180,2,r2_t3,70.5896,56.4491,1.84,2.0829,0.761,181,0,confirmed
latency,180,2,r2_t4,50.2277,50.0228,0.7908,-0.4195,0.534,88,0,confirmed
latency,180,3,r3_t1,61.6234,45.7553,2.8533,2.6528,0.436,181,0,confirmed
latency,180,3,r3_t3,66.4164,52.2384,1.8857,2.9882,0.761,181,0,confirmed
latency,181,0,r0_t2,66.8872,52.6564,2.0981,3.5608,0.674,182,0,confirmed
latency,181,0,r0_t3,71.0076,56.635,3.5463,1.4694,0.436,182,0,confirmed
latency,181,0,r0_t4,50.0612,49.7212,1.6748,-0.1958,0.695,72,0,confirmed
latency,181,1,r1_t4,50.1432,49.8659,-0.8645,-0.875,0.496,88,0,confirmed
latency,181,2,r2_t1,62.0193,46.0002,3.8705,1.6672,0.674,182,0,confirmed
latency,181,2,r2_t3,70.5155,56.6929,0.6113,2.0575,0.76,182,0,confirmed
latency,181,2,r2_t4,50.4369,50.0469,1.2669,-0.1096,0.524,89,0,confirmed
latency,181,3,r3_t1,61.8702,45.7215,2.4552,1.1853,0.436,182,0,confirmed
latency,181,3,r3_t3,66.4559,52.6145,1.1075,3.061,0.76,182,0,confirmed
latency,182,0,r0_t2,66.8207,53.1329,0.7717,3.7659,0.673,183,0,confirmed
latency,182,0,r0_t3,70.9595,56.9156,1.5726,1.9036,0.436,183,0,confirmed
latency,182,0,r0_t4,50.1077,49.8974,1.0312,0.636,0.686,73,0,confirmed
latency,182,1,r1_t4,50.1918,50.0882,-0.2298,0.4888,0.49,89,0,confirmed
latency,182,2,r2_t1,62.1439,46.0879,2.4546,1.1988,0.673,183,0,confirmed
latency,182,2,r2_t3,70.7692,56.8808,1.363,1.8114,0.76,183,0,confirmed
latency,182,2,r2_t4,50.3132,49.5355,0.1183,-2.1855,0.515,90,0,confirmed
latency,182,3,r3_t1,62.1651,45.755,2.456,0.7322,0.436,183,0,confirmed
latency,182,3,r3_t3,67.0052,53.2775,2.8426,4.293,0.76,183,0,confirmed
latency,183,0,r0_t2,66.8818,53.0239,0.6407,1.4289,0.673,184,0,confirmed
latency,183,0,r0_t3,71.6422,57.336,3.6309,2.7036,0.435,184,0,confirmed
latency,183,0,r0_t4,50.2218,50.3158,0.9908,2.0616,0.677,74,0,confirmed
latency,183,1,r1_t4,49.7468,49.9828,-1.9689,-0.1948,0.484,90,0,confirmed
latency,183,2,r2_t1,62.3035,46.4896,1.8923,2.2732,0.673,184,0,confirmed
latency,183,2,r2_t3,70.9209,57.3548,1.3134,2.8808,0.76,184,0,confirmed
latency,183,2,r2_t4,50.2741,49.6691,-0.1036,-0.5363,0.505,91,0,confirmed
latency,183,3,r3_t1,62.3638,46.7095,2.0561,4.3434,0.435,184,0,confirmed
latency,183,3,r3_t3,67.0218,53.6445,1.4903,3.6758,0.76,184,0,confirmed
latency,184,0,r0_t2,66.8607,53.1719,0.2323,1.3311,0.672,185,0,confirmed
latency,184,0,r0_t3,71.8599,57.5679,2.7228,2.318,0.435,185,0,confirmed
latency,184,0,r0_t4,50.253,50.2744,0.6258,0.8582,0.668,75,0,confirmed
latency,184,1,r1_t4,49.5846,49.855,-1.6603,-0.6299,0.477,91,0,confirmed
latency,184,2,r2_t1,62.6728,46.3747,2.4849,0.6579,0.672,185,0,confirmed
latency,184,2,r2_t3,71.4941,57.9508,3.0452,3.9239,0.759,185,0,confirmed
latency,184,2,r2_t4,50.2275,50.2995,-0.2462,2.3587,0.495,92,0,confirmed
latency,184,3,r3_t1,62.6392,46.7141,2.1755,2.1909,0.435,185,0,confirmed
latency,184,3,r3_t3,66.9867,53.7459,0.5993,2.2603,0.759,185,0,confirmed
latency,185,0,r0_t2,67.147,53.8976,1.3089,3.6892,0.671,186,0,confirmed
latency,185,0,r0_t3,71.8137,58.5532,1.1688,5.2645,0.435,186,0,confirmed
latency,185,0,r0_t4,50.0337,50.187,-0.6012,0.0648,0.659,76,0,confirmed
latency,185,1,r1_t4,49.7949,49.9705,0.046,0.1663,0.47,92,0,confirmed
latency,185,2,r2_t1,63.0864,46.8195,2.9657,2.1825,0.671,186,0,confirmed
latency,185,2,r2_t3,71.6996,57.7819,2.3788,1.2581,0.759,186,0,confirmed
latency,185,2,r2_t4,50.6389,49.9369,1.5912,-0.3317,0.484,93,0,confirmed
latency,185,3,r3_t1,63.6574,46.7162,5.3303,1.1039,0.435,186,0,confirmed
latency,185,3,r3_t3,67.3708,53.7462,1.8998,1.1314,0.759,186,0,confirmed
latency,186,0,r0_t2,67.278,54.46,1.2006,4.1878,0.671,187,0,confirmed
latency,186,0,r0_t3,71.6552,58.3798,-0.0761,1.9097,0.435,187,0,confirmed
latency,186,0,r0_t4,49.722,49.8866,-1.5993,-1.2191,0.65,77,0,confirmed
latency,186,1,r1_t4,50.6786,49.9747,3.705,0.1007,0.463,93,0,confirmed
latency,186,2,r2_t1,63.529,47.4005,3.3269,3.5119,0.671,187,0,confirmed
latency,186,2,r2_t3,71.6491,58.3101,0.9788,2.8298,0.758,187,0,confirmed
latency,186,2,r2_t4,50.0183,49.7691,-1.7905,-0.865,0.474,94,0,confirmed
latency,186,3,r3_t1,63.5254,47.3963,2.1151,3.3861,0.435,187,0,confirmed
latency,186,3,r3_t3,67.506,54.1996,1.5135,2.4547,0.758,187,0,confirmed
latency,187,0,r0_t2,67.6665,54.6188,2.219,2.7554,0.67,188,0,confirmed
latency,187,0,r0_t3,72.1266,58.6262,1.926,1.9813,0.434,188,0,confirmed
latency,187,0,r0_t4,49.8458,50.4818,-0.2838,1.8704,0.64,78,0,confirmed
latency,187,1,r1_t4,49.9269,50.0212,-1.2795,0.2441,0.455,94,0,confirmed
latency,187,2,r2_t1,63.67,47.5389,2.2513,2.3327,0.67,188,0,confirmed
latency,187,2,r2_t3,71.8846,58.7366,1.4707,3.1919,0.758,188,0,confirmed
latency,187,2,r2_t4,50.0641,49.367,-0.7042,-2.1077,0.463,95,0,confirmed
latency,187,3,r3_t1,63.8243,47.7459,2.3031,3.1494,0.434,188,0,confirmed
latency,187,3,r3_t3,67.6516,54.5068,1.3631,2.5077,0.758,188,0,confirmed
latency,188,0,r0_t2,67.9869,54.9265,2.4445,2.6598,0.669,189,0,confirmed
latency,188,0,r0_t3,72.7988,59.2718,3.7639,3.681,0.434,189,0,confirmed
latency,188,0,r0_t4,49.9476,50.2257,0.2824,-0.1321,0.63,79,0,confirmed
latency,188,1,r1_t4,50.0204,50.1742,-0.25,0.7595,0.447,95,0,confirmed
latency,188,2,r2_t1,63.7485,47.4337,1.4526,0.7278,0.669,189,0,confirmed
latency,188,2,r2_t3,72.2519,59.2391,2.2659,3.69,0.757,189,0,confirmed
latency,188,2,r2_t4,50.0002,49.5347,-0.6186,-0.3551,0.452,96,0,confirmed
latency,188,3,r3_t1,64.1364,47.7592,2.4517,1.6303,0.434,189,0,confirmed
latency,188,3,r3_t3,67.8364,54.91,1.4516,2.9337,0.757,189,0,confirmed
latency,189,0,r0_t2,68.0093,55.4449,1.3155,3.49,0.668,190,0,confirmed
latency,189,0,r0_t3,72.5036,59.6204,0.6523,3.2926,0.434,190,0,confirmed
latency,189,0,r0_t4,49.8912,49.8576,-0.0938,-1.5997,0.62,80,0,confirmed
latency,189,1,r1_t4,50.1057,50.1833,0.2301,0.4178,0.439,96,0,confirmed
latency,189,2,r2_t1,64.0448,47.9501,1.9608,2.5157,0.668,190,0,confirmed
latency,189,2,r2_t3,72.5607,59.5358,2.4194,3.0809,0.757,190,0,confirmed
latency,189,2,r2_t4,49.7799,50.3905,-1.2272,3.3884,0.441,97,0,confirmed
latency,189,3,r3_t1,63.972,48.2354,0.5412,2.7991,0.434,190,0,confirmed
latency,189,3,r3_t3,68.0945,54.876,1.8011,1.3251,0.757,190,0,confirmed
latency,190,0,r0_t2,68.1909,55.2661,1.4143,1.0,0.667,191,0,confirmed
latency,190,0,r0_t3,72.7542,60.1898,1.37,4.0192,0.434,191,0,confirmed
latency,190,0,r0_t4,49.9383,49.9792,0.1493,-0.2931,0.61,81,0,confirmed
latency,190,1,r1_t4,50.4242,49.8983,1.4421,-0.9787,0.431,97,0,confirmed
latency,190,2,r2_t1,64.4409,48.0343,2.6309,1.6086,0.667,191,0,confirmed
latency,190,2,r2_t3,72.5967,59.8849,1.36,2.9953,0.756,191,0,confirmed
latency,190,2,r2_t4,49.9687,49.9496,0.1732,-0.1432,0.43,98,0,confirmed
latency,190,3,r3_t1,64.4686,48.3002,2.3397,1.6699,0.434,191,0,confirmed
latency,190,3,r3_t3,68.1551,55.7047,1.1534,4.1153,0.756,191,0,confirmed
latency,191,0,r0_t2,68.5336,55.947,2.1353,3.3373,0.667,192,0,confirmed
latency,191,0,r0_t3,73.0934,60.4756,2.0986,3.2002,0.433,192,0,confirmed
latency,191,0,r0_t4,49.6366,49.4438,-1.1826,-2.3776,0.6,82,0,confirmed
latency,191,1,r1_t4,50.4467,49.8449,0.8149,-0.7119,0.422,98,0,confirmed
latency,191,2,r2_t1,64.4807,48.4461,1.4814,2.5203,0.667,192,0,confirmed
latency,191,2,r2_t3,72.8488,60.0501,1.7304,2.1858,0.756,192,0,confirmed
latency,191,2,r2_t4,49.8953,50.3888,-0.2191,1.7585,0.418,99,0,confirmed
latency,191,3,r3_t1,64.8509,48.7004,2.7628,2.5023,0.433,192,0,confirmed
latency,191,3,r3_t3,68.3939,56.149,1.5713,3.9093,0.756,192,0,confirmed
latency,192,0,r0_t2,68.6769,56.0224,1.6649,1.9825,0.666,193,0,confirmed
latency,192,0,r0_t3,72.743,60.7317,-0.411,2.6671,0.433,193,0,confirmed
latency,192,0,r0_t4,50.1506,50.1452,1.5506,1.7341,0.59,83,0,confirmed
latency,192,1,r1_t4,50.1852,49.9738,-0.6823,0.1813,0.413,99,0,confirmed
latency,192,2,r2_t1,65.079,48.9343,3.2334,3.2943,0.666,193,0,confirmed
latency,192,2,r2_t3,73.3142,60.7564,2.8044,4.0357,0.755,193,0,confirmed
latency,192,2,r2_t4,49.6833,50.3932,-0.9931,0.8978,0.407,100,0,confirmed
latency,192,3,r3_t1,65.3508,48.65,3.4643,1.0411,0.433,193,0,confirmed
latency,192,3,r3_t3,67.9685,56.2228,-0.9865,2.2618,0.755,193,0,confirmed
latency,193,0,r0_t2,68.7544,56.529,1.1553,3.1023,0.665,194,0,confirmed
latency,193,0,r0_t3,72.8909,61.1422,0.4108,3.0441,0.433,194,0,confirmed
latency,193,0,r0_t4,49.9098,50.3539,-0.2282,1.7364,0.579,84,0,confirmed
latency,193,1,r1_t4,50.0837,49.7478,-0.764,-0.8512,0.404,100,0,confirmed
latency,193,2,r2_t1,65.5423,48.7075,3.547,0.7018,0.665,194,0,confirmed
latency,193,2,r2_t3,73.5018,61.1463,2.1838,3.6425,0.755,194,0,confirmed
latency,193,2,r2_t4,49.4846,50.5728,-0.9931,0.8978,0.407,101,1,confirmed
latency,193,3,r3_t1,65.4612,49.0005,2.1918,1.9808,0.433,194,0,confirmed
latency,193,3,r3_t3,68.9037,56.5921,3.4034,2.6697,0.755,194,0,confirmed
latency,194,0,r0_t2,68.6754,57.0856,0.2483,3.8703,0.664,195,0,confirmed
latency,194,0,r0_t3,73.4097,61.6092,2.367,3.468,0.433,195,0,confirmed
latency,194,0,r0_t4,50.1546,49.9002,0.906,-1.022,0.569,85,0,confirmed
latency,194,1,r1_t4,49.9309,49.5776,-0.764,-0.8512,0.404,101,1,confirmed
latency,194,2,r2_t1,65.5947,49.4515,1.9919,3.4513,0.664,195,0,confirmed
latency,194,2,r2_t3,73.5381,61.4261,1.2431,2.9873,0.754,195,0,confirmed
latency,194,2,r2_t4,49.286,50.7523,-0.9931,0.8978,0.407,102,2,confirmed
latency,194,3,r3_t1,65.4352,49.4961,0.9878,3.0555,0.433,195,0,confirmed
latency,194,3,r3_t3,69.2016,57.4277,2.9429,4.8164,0.754,195,0,confirmed
latency,195,0,r0_t2,68.858,57.6451,0.8852,4.2663,0.663,196,0,confirmed
latency,195,0,r0_t3,73.7159,61.6459,2.4594,1.8867,0.433,196,0,confirmed
latency,195,0,r0_t4,49.97,49.9759,-0.3162,-0.1959,0.558,86,0,confirmed
latency,195,1,r1_t4,49.7781,49.4073,-0.764,-0.8512,0.404,102,2,confirmed
latency,195,2,r2_t1,65.9171,49.6105,2.3393,2.3878,0.663,196,0,confirmed
latency,195,2,r2_t3,73.9147,61.6255,2.1905,2.3243,0.754,196,0,confirmed
latency,195,2,r2_t4,49.0874,50.9319,-0.9931,0.8978,0.407,103,3,lost
latency,195,3,r3_t1,66.2839,49.313,4.0301,0.765,0.433,196,0,confirmed
latency,195,3,r3_t3,69.4016,57.5232,2.3046,2.8063,0.754,196,0,confirmed
latency,196,0,r0_t2,69.376,58.0462,2.6007,3.8044,0.662,197,0,confirmed
latency,196,0,r0_t3,74.2736,61.6925,3.5535,1.1376,0.432,197,0,confirmed
latency,196,0,r0_t4,50.3218,49.7123,1.308,-1.1961,0.548,87,0,confirmed
latency,196,1,r1_t4,49.6252,49.2371,-0.764,-0.8512,0.404,103,3,lost
latency,196,2,r2_t1,65.9906,50.0543,1.4762,3.0433,0.662,197,0,confirmed
latency,196,2,r2_t3,74.0241,61.9381,1.5511,2.4647,0.753,197,0,confirmed
latency,196,3,r3_t1,66.2484,49.9598,1.8673,3.0774,0.432,197,0,confirmed
latency,196,3,r3_t3,69.4099,57.8123,1.1871,2.6079,0.753,197,0,confirmed
latency,197,0,r0_t2,69.836,58.3132,3.2169,3.0147,0.662,198,0,confirmed
latency,197,0,r0_t3,74.5788,62.1934,3.0486,2.656,0.432,198,0,confirmed
latency,197,0,r0_t4,50.3269,49.5817,0.6749,-1.1421,0.538,88,0,confirmed
latency,197,2,r2_t1,66.2704,50.2317,1.9038,2.2606,0.662,198,0,confirmed
latency,197,2,r2_t3,74.015,62.081,0.7376,1.8276,0.753,198,0,confirmed
latency,197,3,r3_t1,66.2526,50.3208,0.9508,3.0427,0.432,198,0,confirmed
latency,197,3,r3_t3,69.4996,58.088,0.9672,2.4524,0.753,198,0,confirmed
latency,198,0,r0_t2,69.8078,58.3389,1.491,1.6146,0.661,199,0,confirmed
latency,198,0,r0_t3,74.446,62.4295,0.9707,2.3114,0.432,199,0,confirmed
latency,198,0,r0_t4,50.1329,49.6339,-0.4707,-0.3537,0.527,89,0,confirmed
latency,198,2,r2_t1,66.5242,50.5503,2.0094,2.4579,0.661,199,0,confirmed
latency,198,2,r2_t3,74.4056,62.4861,1.9964,2.6019,0.752,199,0,confirmed
latency,198,3,r3_t1,66.2106,50.5788,0.3008,2.5967,0.432,199,0,confirmed
latency,198,3,r3_t3,69.7028,58.5152,1.3303,3.0065,0.752,199,0,confirmed
latency,199,0,r0_t2,69.849,58.7314,0.9171,2.4424,0.66,200,0,confirmed
latency,199,0,r0_t3,74.7826,62.6567,1.888,2.1026,0.432,200,0,confirmed
latency,199,0,r0_t4,50.1981,49.7496,0.0364,0.3051,0.517,90,0,confirmed
latency,199,2,r2_t1,66.81,50.633,2.1954,1.5735,0.66,200,0,confirmed
latency,199,2,r2_t3,74.7451,62.9452,2.4127,3.2139,0.752,200,0,confirmed
latency,199,3,r3_t1,66.722,50.8796,2.281,2.5515,0.432,200,0,confirmed
latency,199,3,r3_t3,69.8512,58.857,1.2833,2.9272,0.752,200,0,confirmed
latency,200,0,r0_t2,69.8209,59.2356,0.3416,3.322,0.66,201,0,confirmed
latency,200,0,r0_t3,75.1922,62.5858,2.6505,0.756,0.432,201,0,confirmed
latency,200,0,r0_t4,49.9683,49.6218,-0.9393,-0.3799,0.507,91,0,confirmed
latency,200,2,r2_t1,67.1057,51.1574,2.3298,2.9721,0.66,201,0,confirmed
latency,200,2,r2_t3,74.7402,63.103,1.1859,2.2644,0.751,201,0,confirmed
latency,200,3,r3_t1,67.0239,51.1193,2.3985,2.2745,0.432,201,0,confirmed
latency,200,3,r3_t3,69.9989,59.2381,1.2569,3.0514,0.751,201,0,confirmed
latency,201,0,r0_t2,70.1625,59.6306,1.5943,3.3071,0.66,202,0,confirmed
latency,201,0,r0_t3,75.3979,63.1642,2.1826,2.7879,0.432,202,0,confirmed
latency,201,0,r0_t4,49.9592,50.0162,-0.5077,1.4536,0.497,92,0,confirmed
latency,201,2,r2_t1,67.4624,51.563,2.6515,3.1759,0.66,202,0,confirmed
latency,201,2,r2_t3,74.8747,63.4719,1.1535,2.6692,0.75,202,0,confirmed
latency,201,3,r3_t1,67.3285,51.6979,2.4682,3.5482,0.432,202,0,confirmed
latency,201,3,r3_t3,70.2797,59.3107,1.7988,1.8286,0.75,202,0,confirmed
latency,202,0,r0_t2,70.3452,59.9301,1.5583,2.9012,0.659,203,0,confirmed
latency,202,0,r0_t3,75.3548,63.9569,0.9115,4.6969,0.432,203,0,confirmed
latency,202,0,r0_t4,50.072,49.7633,0.2162,-0.3271,0.486,93,0,confirmed
latency,202,2,r2_t1,67.6949,51.6296,2.2941,1.8654,0.659,203,0,confirmed
latency,202,2,r2_t3,75.2922,63.4935,2.3163,1.4246,0.75,203,0,confirmed
latency,202,3,r3_t1,67.6418,51.8511,2.5397,2.4123,0.432,203,0,confirmed
latency,202,3,r3_t3,70.5047,59.8871,1.8368,3.3157,0.75,203,0,confirmed
latency,203,0,r0_t2,70.7207,60.2649,2.3436,2.8457,0.659,204,0,confirmed
latency,203,0,r0_t3,75.4259,64.1639,0.7523,3.2106,0.432,204,0,confirmed
latency,203,0,r0_t4,49.9584,50.5712,-0.3651,3.2027,0.475,94,0,confirmed
latency,203,2,r2_t1,67.7056,52.1777,1.1919,3.2164,0.659,204,0,confirmed
latency,203,2,r2_t3,75.6094,64.25,2.4797,3.8643,0.749,204,0,confirmed
latency,203,3,r3_t1,67.8199,52.3363,2.0118,3.2276,0.432,204,0,confirmed
latency,203,3,r3_t3,70.3659,60.3499,0.3401,3.5862,0.749,204,0,confirmed
latency,204,0,r0_t2,70.9806,60.7436,2.2548,3.4174,0.658,205,0,confirmed
latency,204,0,r0_t3,75.5804,64.3243,1.0198,2.2737,0.432,205,0,confirmed
latency,204,0,r0_t4,49.7303,50.2469,-1.1329,0.2501,0.464,95,0,confirmed
latency,204,2,r2_t1,68.1813,52.2551,2.5781,1.9307,0.658,205,0,confirmed
latency,204,2,r2_t3,75.7728,64.7182,1.921,3.883,0.748,205,0,confirmed
latency,204,3,r3_t1,67.6652,52.7052,0.3615,3.1509,0.432,205,0,confirmed
latency,204,3,r3_t3,70.5534,60.4545,0.951,2.2289,0.748,205,0,confirmed
latency,205,0,r0_t2,71.1349,60.8522,1.7701,2.1612,0.658,206,0,confirmed
latency,205,0,r0_t3,76.0717,65.0707,2.5571,4.2469,0.432,206,0,confirmed
latency,205,0,r0_t4,49.7382,49.7761,-0.5335,-1.8365,0.453,96,0,confirmed
latency,205,2,r2_t1,67.9744,52.7953,0.4267,3.2161,0.658,206,0,confirmed
latency,205,2,r2_t3,76.0586,65.0134,2.1514,3.1718,0.748,206,0,confirmed
latency,205,3,r3_t1,67.723,53.274,0.4217,3.9456,0.432,206,0,confirmed
latency,205,3,r3_t3,70.7108,60.8945,1.1316,2.948,0.748,206,0,confirmed
latency,206,0,r0_t2,70.913,61.5153,-0.0393,3.8436,0.657,207,0,confirmed
latency,206,0,r0_t3,75.7294,65.4088,-0.1478,3.5323,0.432,207,0,confirmed
latency,206,0,r0_t4,49.7785,49.7037,-0.0991,-1.2201,0.442,97,0,confirmed
latency,206,2,r2_t1,68.2928,53.0297,1.5401,2.5846,0.657,207,0,confirmed
latency,206,2,r2_t3,76.2551,65.3902,1.8943,3.1558,0.747,207,0,confirmed
latency,206,3,r3_t1,68.2791,53.5214,2.5277,3.0036,0.432,207,0,confirmed
latency,206,3,r3_t3,71.4142,61.3901,3.4968,3.5389,0.747,207,0,confirmed
latency,207,0,r0_t2,71.1546,61.6909,0.9868,2.6535,0.657,208,0,confirmed
latency,207,0,r0_t3,76.1042,65.8536,1.4875,3.6196,0.432,208,0,confirmed
latency,207,0,r0_t4,50.1018,50.2283,1.2978,1.576,0.431,98,0,confirmed
latency,207,2,r2_t1,68.5407,53.2658,1.803,2.2762,0.657,208,0,confirmed
latency,207,2,r2_t3,76.4335,65.553,1.6906,2.2561,0.746,208,0,confirmed
latency,207,3,r3_t1,68.2432,53.6172,1.1144,1.9011,0.432,208,0,confirmed
latency,207,3,r3_t3,71.5787,61.8765,2.4338,3.7962,0.746,208,0,confirmed
latency,208,0,r0_t2,71.72,62.2055,2.8492,3.4707,0.657,209,0,confirmed
latency,208,0,r0_t3,76.1375,66.0459,0.8829,2.611,0.432,209,0,confirmed
latency,208,0,r0_t4,49.9654,50.2925,0.0805,1.0554,0.419,99,0,confirmed
latency,208,2,r2_t1,68.6276,53.8234,1.2635,3.4616,0.657,209,0,confirmed
latency,208,2,r2_t3,76.7057,65.8128,1.9794,2.2106,0.746,209,0,confirmed
latency,208,3,r3_t1,69.0122,53.6742,3.7611,1.188,0.432,209,0,confirmed
latency,208,3,r3_t3,71.4486,62.204,0.6745,3.2628,0.746,209,0,confirmed
latency,209,0,r0_t2,71.674,62.3288,1.233,2.2492,0.656,210,0,confirmed
latency,209,0,r0_t3,77.0394,66.075,4.1993,1.4267,0.432,210,0,confirmed
latency,209,0,r0_t4,50.1424,49.546,0.7774,-2.5826,0.407,100,0,confirmed
latency,209,2,r2_t1,68.8329,54.1796,1.4873,3.2147,0.656,210,0,confirmed
latency,209,2,r2_t3,76.6539,65.955,0.7739,1.6978,0.745,210,0,confirmed
latency,209,3,r3_t1,69.4423,54.0764,3.6729,2.27,0.432,210,0,confirmed
latency,209,3,r3_t3,71.917,62.5682,2.2888,3.1485,0.745,210,0,confirmed
latency,210,0,r0_t2,71.8485,62.5416,1.3438,2.0111,0.656,211,0,confirmed
latency,210,0,r0_t3,77.1468,66.6615,2.5468,3.1571,0.432,211,0,confirmed
latency,210,0,r0_t4,50.2978,49.0295,0.7774,-2.5826,0.407,101,1,confirmed
latency,210,2,r2_t1,68.9929,54.2203,1.4101,1.7772,0.656,211,0,confirmed
latency,210,2,r2_t3,77.0565,66.4841,2.0641,3.0537,0.744,211,0,confirmed
latency,210,3,r3_t1,69.3876,54.4112,1.6084,2.5299,0.432,211,0,confirmed
latency,210,3,r3_t3,72.3228,62.8362,2.8353,2.6911,0.744,211,0,confirmed
latency,211,0,r0_t2,72.0112,62.9,1.3498,2.4989,0.655,212,0,confirmed
latency,211,0,r0_t3,77.0856,66.6541,1.0188,1.5478,0.432,212,0,confirmed
latency,211,0,r0_t4,50.4533,48.513,0.7774,-2.5826,0.407,102,2,confirmed
latency,211,2,r2_t1,69.334,55.0305,2.1266,4.2643,0.655,212,0,confirmed
latency,211,2,r2_t3,77.475,66.9102,2.7759,3.302,0.744,212,0,confirmed
latency,211,3,r3_t1,69.8132,54.908,2.5775,3.3349,0.432,212,0,confirmed
latency,211,3,r3_t3,72.4415,63.1259,1.9125,2.5525,0.744,212,0,confirmed
latency,212,0,r0_t2,72.0422,63.2924,0.8041,2.8846,0.654,213,0,confirmed
latency,212,0,r0_t3,77.4559,67.0494,2.052,2.4211,0.432,213,0,confirmed
latency,212,0,r0_t4,50.6088,47.9965,0.7774,-2.5826,0.407,103,3,lost
latency,212,2,r2_t1,69.4865,55.2511,1.6987,3.0514,0.654,213,0,confirmed
latency,212,2,r2_t3,77.4244,67.0643,1.177,2.2933,0.743,213,0,confirmed
latency,212,3,r3_t1,69.4258,55.5014,-0.3252,4.1399,0.432,213,0,confirmed
latency,212,3,r3_t3,72.154,63.3201,-0.2418,2.0856,0.743,213,0,confirmed
latency,213,0,r0_t2,72.572,63.5096,2.6092,2.3473,0.654,214,0,confirmed
latency,213,0,r0_t3,77.7075,67.2313,2.0743,1.9682,0.432,214,0,confirmed
latency,213,2,r2_t1,70.182,55.5898,3.7473,2.9369,0.654,214,0,confirmed
latency,213,2,r2_t3,77.6358,67.4558,1.4696,2.7778,0.742,214,0,confirmed
latency,213,3,r3_t1,69.8099,55.9819,1.4378,4.072,0.432,214,0,confirmed
latency,213,3,r3_t3,72.5313,64.0463,1.4511,4.0685,0.742,214,0,confirmed
latency,214,0,r0_t2,72.5629,64.4346,1.267,5.0277,0.653,215,0,confirmed
latency,214,0,r0_t3,77.7736,67.9526,1.3127,3.9896,0.432,215,0,confirmed
latency,214,2,r2_t1,70.4899,55.7457,3.1563,2.1179,0.653,215,0,confirmed
latency,214,2,r2_t3,77.647,67.8588,0.7813,3.0679,0.742,215,0,confirmed
latency,214,3,r3_t1,69.8815,56.2037,1.0171,2.9603,0.432,215,0,confirmed
latency,214,3,r3_t3,72.7817,64.1704,1.7689,2.5513,0.742,215,0,confirmed
latency,215,0,r0_t2,72.9371,64.7765,2.1924,3.9384,0.653,216,0,confirmed
latency,215,0,r0_t3,78.1484,68.1109,2.2178,2.6545,0.432,216,0,confirmed
latency,215,2,r2_t1,70.4722,56.2622,1.5047,3.211,0.653,216,0,confirmed
latency,215,2,r2_t3,77.8896,68.2512,1.4017,3.169,0.741,216,0,confirmed
latency,215,3,r3_t1,70.4625,56.1133,2.9296,1.1034,0.432,216,0,confirmed
latency,215,3,r3_t3,73.0796,64.4949,2.1258,2.6277,0.741,216,0,confirmed
latency,216,0,r0_t2,73.0592,64.9103,1.6053,2.5268,0.652,217,0,confirmed
latency,216,0,r0_t3,77.995,68.5304,0.47,3.0752,0.432,217,0,confirmed
latency,216,2,r2_t1,70.7656,56.6776,1.9747,3.3366,0.652,217,0,confirmed
latency,216,2,r2_t3,78.2317,68.4023,2.1263,2.214,0.74,217,0,confirmed
latency,216,3,r3_t1,71.1259,56.1035,4.2287,0.5107,0.432,217,0,confirmed
latency,216,3,r3_t3,73.1983,64.7608,1.5577,2.4219,0.74,217,0,confirmed
latency,217,0,r0_t2,73.452,65.2432,2.4393,2.6507,0.652,218,0,confirmed
latency,217,0,r0_t3,78.3169,69.1536,1.5759,4.1342,0.432,218,0,confirmed
latency,217,2,r2_t1,70.8908,56.7925,1.5091,2.1467,0.652,218,0,confirmed
latency,217,2,r2_t3,79.0563,68.9698,4.4988,3.4718,0.739,218,0,confirmed
latency,217,3,r3_t1,71.0367,56.4916,1.7429,1.8725,0.432,218,0,confirmed
